statistikkvariabel	age	gender	diagnosis	year	nConsultations
Konsultasjoner	67-79 aar	Menn	Andre diagnoser	2019	379634
Konsultasjoner	67-79 aar	Menn	Andre diagnoser	2020	399897
Konsultasjoner	67-79 aar	Menn	Andre diagnoser	2021	411477
Konsultasjoner	67-79 aar	Menn	Andre diagnoser	2022	415464
Konsultasjoner	67-79 aar	Menn	Andre diagnoser	2023	422965
Konsultasjoner	67-79 aar	Menn	Andre diagnoser	2024	423712
Konsultasjoner	80-89 aar	Kvinner	Alle diagnoser	2012	593446
Konsultasjoner	80-89 aar	Kvinner	Alle diagnoser	2013	584295
Konsultasjoner	80-89 aar	Kvinner	Alle diagnoser	2014	577463
Konsultasjoner	80-89 aar	Kvinner	Alle diagnoser	2015	569009
Konsultasjoner	80-89 aar	Kvinner	Alle diagnoser	2016	561371
Konsultasjoner	80-89 aar	Kvinner	Alle diagnoser	2017	560401
Konsultasjoner	80-89 aar	Kvinner	Alle diagnoser	2018	559171
Konsultasjoner	80-89 aar	Kvinner	Alle diagnoser	2019	563783
Konsultasjoner	80-89 aar	Kvinner	Alle diagnoser	2020	573434
Konsultasjoner	80-89 aar	Kvinner	Alle diagnoser	2021	577201
Konsultasjoner	80-89 aar	Kvinner	Alle diagnoser	2022	584661
Konsultasjoner	80-89 aar	Kvinner	Alle diagnoser	2023	610243
Konsultasjoner	80-89 aar	Kvinner	Alle diagnoser	2024	640493
Konsultasjoner	80-89 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2012	22359
Konsultasjoner	80-89 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2013	20845
Konsultasjoner	80-89 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2014	18884
Konsultasjoner	80-89 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2015	20913
Konsultasjoner	80-89 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2016	19904
Konsultasjoner	80-89 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2017	21574
Konsultasjoner	80-89 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2018	21610
Konsultasjoner	80-89 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2019	21888
Konsultasjoner	80-89 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2020	13003
Konsultasjoner	80-89 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2021	10679
Konsultasjoner	80-89 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2022	17236
Konsultasjoner	80-89 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2023	20656
Konsultasjoner	80-89 aar	Kvinner	Luftveisinfeksjoner, inkl. oerebetennelse	2024	23146
Konsultasjoner	80-89 aar	Kvinner	Lokale smerter og betennelser	2012	29078
Konsultasjoner	80-89 aar	Kvinner	Lokale smerter og betennelser	2013	28712
Konsultasjoner	80-89 aar	Kvinner	Lokale smerter og betennelser	2014	29386
Konsultasjoner	80-89 aar	Kvinner	Lokale smerter og betennelser	2015	29954
Konsultasjoner	80-89 aar	Kvinner	Lokale smerter og betennelser	2016	29948
Konsultasjoner	80-89 aar	Kvinner	Lokale smerter og betennelser	2017	30990
Konsultasjoner	80-89 aar	Kvinner	Lokale smerter og betennelser	2018	30667
Konsultasjoner	80-89 aar	Kvinner	Lokale smerter og betennelser	2019	32469
Konsultasjoner	80-89 aar	Kvinner	Lokale smerter og betennelser	2020	32070
Konsultasjoner	80-89 aar	Kvinner	Lokale smerter og betennelser	2021	34372
Konsultasjoner	80-89 aar	Kvinner	Lokale smerter og betennelser	2022	35878
Konsultasjoner	80-89 aar	Kvinner	Lokale smerter og betennelser	2023	38232
Konsultasjoner	80-89 aar	Kvinner	Lokale smerter og betennelser	2024	40164
Konsultasjoner	80-89 aar	Kvinner	Ryggproblemer	2012	13357
Konsultasjoner	80-89 aar	Kvinner	Ryggproblemer	2013	13299
Konsultasjoner	80-89 aar	Kvinner	Ryggproblemer	2014	13766
Konsultasjoner	80-89 aar	Kvinner	Ryggproblemer	2015	14247
Konsultasjoner	80-89 aar	Kvinner	Ryggproblemer	2016	14259
Konsultasjoner	80-89 aar	Kvinner	Ryggproblemer	2017	15265
Konsultasjoner	80-89 aar	Kvinner	Ryggproblemer	2018	15451
Konsultasjoner	80-89 aar	Kvinner	Ryggproblemer	2019	15843
Konsultasjoner	80-89 aar	Kvinner	Ryggproblemer	2020	16617
Konsultasjoner	80-89 aar	Kvinner	Ryggproblemer	2021	17707
Konsultasjoner	80-89 aar	Kvinner	Ryggproblemer	2022	18085
Konsultasjoner	80-89 aar	Kvinner	Ryggproblemer	2023	18456
Konsultasjoner	80-89 aar	Kvinner	Ryggproblemer	2024	18656
Konsultasjoner	80-89 aar	Kvinner	Generelle smerter og muskelplager	2012	4660
Konsultasjoner	80-89 aar	Kvinner	Generelle smerter og muskelplager	2013	4426
Konsultasjoner	80-89 aar	Kvinner	Generelle smerter og muskelplager	2014	4420
Konsultasjoner	80-89 aar	Kvinner	Generelle smerter og muskelplager	2015	4270
Konsultasjoner	80-89 aar	Kvinner	Generelle smerter og muskelplager	2016	4476
Konsultasjoner	80-89 aar	Kvinner	Generelle smerter og muskelplager	2017	4414
Konsultasjoner	80-89 aar	Kvinner	Generelle smerter og muskelplager	2018	4113
Konsultasjoner	80-89 aar	Kvinner	Generelle smerter og muskelplager	2019	4511
Konsultasjoner	80-89 aar	Kvinner	Generelle smerter og muskelplager	2020	4645
Konsultasjoner	80-89 aar	Kvinner	Generelle smerter og muskelplager	2021	4957
Konsultasjoner	80-89 aar	Kvinner	Generelle smerter og muskelplager	2022	5176
Konsultasjoner	80-89 aar	Kvinner	Generelle smerter og muskelplager	2023	5863
Konsultasjoner	80-89 aar	Kvinner	Generelle smerter og muskelplager	2024	5843
Konsultasjoner	80-89 aar	Kvinner	Ledd- og giktsykdommer	2012	22004
Konsultasjoner	80-89 aar	Kvinner	Ledd- og giktsykdommer	2013	21921
Konsultasjoner	80-89 aar	Kvinner	Ledd- og giktsykdommer	2014	22035
Konsultasjoner	80-89 aar	Kvinner	Ledd- og giktsykdommer	2015	22580
Konsultasjoner	80-89 aar	Kvinner	Ledd- og giktsykdommer	2016	22290
Konsultasjoner	80-89 aar	Kvinner	Ledd- og giktsykdommer	2017	22159
Konsultasjoner	80-89 aar	Kvinner	Ledd- og giktsykdommer	2018	19104
Konsultasjoner	80-89 aar	Kvinner	Ledd- og giktsykdommer	2019	18626
Konsultasjoner	80-89 aar	Kvinner	Ledd- og giktsykdommer	2020	18298
Konsultasjoner	80-89 aar	Kvinner	Ledd- og giktsykdommer	2021	18528
Konsultasjoner	80-89 aar	Kvinner	Ledd- og giktsykdommer	2022	17342
Konsultasjoner	80-89 aar	Kvinner	Ledd- og giktsykdommer	2023	16975
Konsultasjoner	80-89 aar	Kvinner	Ledd- og giktsykdommer	2024	17195
Konsultasjoner	80-89 aar	Kvinner	Psykisk sykdom eller lidelse	2012	31038
Konsultasjoner	80-89 aar	Kvinner	Psykisk sykdom eller lidelse	2013	31643
Konsultasjoner	80-89 aar	Kvinner	Psykisk sykdom eller lidelse	2014	33134
Konsultasjoner	80-89 aar	Kvinner	Psykisk sykdom eller lidelse	2015	33136
Konsultasjoner	80-89 aar	Kvinner	Psykisk sykdom eller lidelse	2016	33751
Konsultasjoner	80-89 aar	Kvinner	Psykisk sykdom eller lidelse	2017	34058
Konsultasjoner	80-89 aar	Kvinner	Psykisk sykdom eller lidelse	2018	34957
Konsultasjoner	80-89 aar	Kvinner	Psykisk sykdom eller lidelse	2019	36252
Konsultasjoner	80-89 aar	Kvinner	Psykisk sykdom eller lidelse	2020	40501
Konsultasjoner	80-89 aar	Kvinner	Psykisk sykdom eller lidelse	2021	41192
Konsultasjoner	80-89 aar	Kvinner	Psykisk sykdom eller lidelse	2022	40255
Konsultasjoner	80-89 aar	Kvinner	Psykisk sykdom eller lidelse	2023	43110
Konsultasjoner	80-89 aar	Kvinner	Psykisk sykdom eller lidelse	2024	46680
Konsultasjoner	80-89 aar	Kvinner	Atopi, astma, allergi eller eksem	2012	10142
Konsultasjoner	80-89 aar	Kvinner	Atopi, astma, allergi eller eksem	2013	10338
Konsultasjoner	80-89 aar	Kvinner	Atopi, astma, allergi eller eksem	2014	10215
Konsultasjoner	80-89 aar	Kvinner	Atopi, astma, allergi eller eksem	2015	10415
Konsultasjoner	80-89 aar	Kvinner	Atopi, astma, allergi eller eksem	2016	10645
Konsultasjoner	80-89 aar	Kvinner	Atopi, astma, allergi eller eksem	2017	11044
Konsultasjoner	80-89 aar	Kvinner	Atopi, astma, allergi eller eksem	2018	11323
Konsultasjoner	80-89 aar	Kvinner	Atopi, astma, allergi eller eksem	2019	12138
Konsultasjoner	80-89 aar	Kvinner	Atopi, astma, allergi eller eksem	2020	11706
Konsultasjoner	80-89 aar	Kvinner	Atopi, astma, allergi eller eksem	2021	11385
Konsultasjoner	80-89 aar	Kvinner	Atopi, astma, allergi eller eksem	2022	11401
Konsultasjoner	80-89 aar	Kvinner	Atopi, astma, allergi eller eksem	2023	11977
Konsultasjoner	80-89 aar	Kvinner	Atopi, astma, allergi eller eksem	2024	12890
Konsultasjoner	80-89 aar	Kvinner	Hoeyt blodtrykk	2012	58997
Konsultasjoner	80-89 aar	Kvinner	Hoeyt blodtrykk	2013	56678
Konsultasjoner	80-89 aar	Kvinner	Hoeyt blodtrykk	2014	53645
Konsultasjoner	80-89 aar	Kvinner	Hoeyt blodtrykk	2015	50922
Konsultasjoner	80-89 aar	Kvinner	Hoeyt blodtrykk	2016	49609
Konsultasjoner	80-89 aar	Kvinner	Hoeyt blodtrykk	2017	50538
Konsultasjoner	80-89 aar	Kvinner	Hoeyt blodtrykk	2018	50724
Konsultasjoner	80-89 aar	Kvinner	Hoeyt blodtrykk	2019	51889
Konsultasjoner	80-89 aar	Kvinner	Hoeyt blodtrykk	2020	51941
Konsultasjoner	80-89 aar	Kvinner	Hoeyt blodtrykk	2021	51858
Konsultasjoner	80-89 aar	Kvinner	Hoeyt blodtrykk	2022	50242
Konsultasjoner	80-89 aar	Kvinner	Hoeyt blodtrykk	2023	53419
Konsultasjoner	80-89 aar	Kvinner	Hoeyt blodtrykk	2024	55052
Konsultasjoner	80-89 aar	Kvinner	Hjertesykdom	2012	115497
Konsultasjoner	80-89 aar	Kvinner	Hjertesykdom	2013	108747
Konsultasjoner	80-89 aar	Kvinner	Hjertesykdom	2014	98903
Konsultasjoner	80-89 aar	Kvinner	Hjertesykdom	2015	91670
Konsultasjoner	80-89 aar	Kvinner	Hjertesykdom	2016	81969
Konsultasjoner	80-89 aar	Kvinner	Hjertesykdom	2017	72660
Konsultasjoner	80-89 aar	Kvinner	Hjertesykdom	2018	64930
Konsultasjoner	80-89 aar	Kvinner	Hjertesykdom	2019	57197
Konsultasjoner	80-89 aar	Kvinner	Hjertesykdom	2020	51853
Konsultasjoner	80-89 aar	Kvinner	Hjertesykdom	2021	46813
Konsultasjoner	80-89 aar	Kvinner	Hjertesykdom	2022	41637
Konsultasjoner	80-89 aar	Kvinner	Hjertesykdom	2023	40001
Konsultasjoner	80-89 aar	Kvinner	Hjertesykdom	2024	40202
Konsultasjoner	80-89 aar	Kvinner	Diabetes	2012	21346
Konsultasjoner	80-89 aar	Kvinner	Diabetes	2013	20755
Konsultasjoner	80-89 aar	Kvinner	Diabetes	2014	20411
Konsultasjoner	80-89 aar	Kvinner	Diabetes	2015	20687
Konsultasjoner	80-89 aar	Kvinner	Diabetes	2016	20681
Konsultasjoner	80-89 aar	Kvinner	Diabetes	2017	21331
Konsultasjoner	80-89 aar	Kvinner	Diabetes	2018	21221
Konsultasjoner	80-89 aar	Kvinner	Diabetes	2019	21224
Konsultasjoner	80-89 aar	Kvinner	Diabetes	2020	21987
Konsultasjoner	80-89 aar	Kvinner	Diabetes	2021	22507
Konsultasjoner	80-89 aar	Kvinner	Diabetes	2022	22788
Konsultasjoner	80-89 aar	Kvinner	Diabetes	2023	23892
Konsultasjoner	80-89 aar	Kvinner	Diabetes	2024	25556
Konsultasjoner	80-89 aar	Kvinner	Kreft	2012	10529
Konsultasjoner	80-89 aar	Kvinner	Kreft	2013	10732
Konsultasjoner	80-89 aar	Kvinner	Kreft	2014	11065
Konsultasjoner	80-89 aar	Kvinner	Kreft	2015	11349
Konsultasjoner	80-89 aar	Kvinner	Kreft	2016	11851
Konsultasjoner	80-89 aar	Kvinner	Kreft	2017	12284
Konsultasjoner	80-89 aar	Kvinner	Kreft	2018	12630
Konsultasjoner	80-89 aar	Kvinner	Kreft	2019	12777
Konsultasjoner	80-89 aar	Kvinner	Kreft	2020	14484
Konsultasjoner	80-89 aar	Kvinner	Kreft	2021	14167
Konsultasjoner	80-89 aar	Kvinner	Kreft	2022	13744
Konsultasjoner	80-89 aar	Kvinner	Kreft	2023	14327
Konsultasjoner	80-89 aar	Kvinner	Kreft	2024	14371
Konsultasjoner	80-89 aar	Kvinner	Underlivsplager hos kvinner	2012	3760
Konsultasjoner	80-89 aar	Kvinner	Underlivsplager hos kvinner	2013	3699
Konsultasjoner	80-89 aar	Kvinner	Underlivsplager hos kvinner	2014	3705
Konsultasjoner	80-89 aar	Kvinner	Underlivsplager hos kvinner	2015	3816
Konsultasjoner	80-89 aar	Kvinner	Underlivsplager hos kvinner	2016	3740
Konsultasjoner	80-89 aar	Kvinner	Underlivsplager hos kvinner	2017	3956
Konsultasjoner	80-89 aar	Kvinner	Underlivsplager hos kvinner	2018	3889
Konsultasjoner	80-89 aar	Kvinner	Underlivsplager hos kvinner	2019	4184
Konsultasjoner	80-89 aar	Kvinner	Underlivsplager hos kvinner	2020	4429
Konsultasjoner	80-89 aar	Kvinner	Underlivsplager hos kvinner	2021	4417
Konsultasjoner	80-89 aar	Kvinner	Underlivsplager hos kvinner	2022	4599
Konsultasjoner	80-89 aar	Kvinner	Underlivsplager hos kvinner	2023	4950
Konsultasjoner	80-89 aar	Kvinner	Underlivsplager hos kvinner	2024	5121
Konsultasjoner	80-89 aar	Kvinner	Funksjonelle mage-tarmplager	2012	16498
Konsultasjoner	80-89 aar	Kvinner	Funksjonelle mage-tarmplager	2013	16977
Konsultasjoner	80-89 aar	Kvinner	Funksjonelle mage-tarmplager	2014	17204
Konsultasjoner	80-89 aar	Kvinner	Funksjonelle mage-tarmplager	2015	16621
Konsultasjoner	80-89 aar	Kvinner	Funksjonelle mage-tarmplager	2016	17226
Konsultasjoner	80-89 aar	Kvinner	Funksjonelle mage-tarmplager	2017	17792
Konsultasjoner	80-89 aar	Kvinner	Funksjonelle mage-tarmplager	2018	18236
Konsultasjoner	80-89 aar	Kvinner	Funksjonelle mage-tarmplager	2019	18857
Konsultasjoner	80-89 aar	Kvinner	Funksjonelle mage-tarmplager	2020	20269
Konsultasjoner	80-89 aar	Kvinner	Funksjonelle mage-tarmplager	2021	21511
Konsultasjoner	80-89 aar	Kvinner	Funksjonelle mage-tarmplager	2022	21794
Konsultasjoner	80-89 aar	Kvinner	Funksjonelle mage-tarmplager	2023	21758
Konsultasjoner	80-89 aar	Kvinner	Funksjonelle mage-tarmplager	2024	22971
Konsultasjoner	80-89 aar	Kvinner	Hudinfeksjoner	2012	6879
Konsultasjoner	80-89 aar	Kvinner	Hudinfeksjoner	2013	7092
Konsultasjoner	80-89 aar	Kvinner	Hudinfeksjoner	2014	7032
Konsultasjoner	80-89 aar	Kvinner	Hudinfeksjoner	2015	6881
Konsultasjoner	80-89 aar	Kvinner	Hudinfeksjoner	2016	7270
Konsultasjoner	80-89 aar	Kvinner	Hudinfeksjoner	2017	6960
Konsultasjoner	80-89 aar	Kvinner	Hudinfeksjoner	2018	7885
Konsultasjoner	80-89 aar	Kvinner	Hudinfeksjoner	2019	7928
Konsultasjoner	80-89 aar	Kvinner	Hudinfeksjoner	2020	7845
Konsultasjoner	80-89 aar	Kvinner	Hudinfeksjoner	2021	7894
Konsultasjoner	80-89 aar	Kvinner	Hudinfeksjoner	2022	8167
Konsultasjoner	80-89 aar	Kvinner	Hudinfeksjoner	2023	8317
Konsultasjoner	80-89 aar	Kvinner	Hudinfeksjoner	2024	8953
Konsultasjoner	80-89 aar	Kvinner	Ulykker og skader	2012	15133
Konsultasjoner	80-89 aar	Kvinner	Ulykker og skader	2013	15001
Konsultasjoner	80-89 aar	Kvinner	Ulykker og skader	2014	16244
Konsultasjoner	80-89 aar	Kvinner	Ulykker og skader	2015	15467
Konsultasjoner	80-89 aar	Kvinner	Ulykker og skader	2016	15620
Konsultasjoner	80-89 aar	Kvinner	Ulykker og skader	2017	15611
Konsultasjoner	80-89 aar	Kvinner	Ulykker og skader	2018	16300
Konsultasjoner	80-89 aar	Kvinner	Ulykker og skader	2019	16599
Konsultasjoner	80-89 aar	Kvinner	Ulykker og skader	2020	16281
Konsultasjoner	80-89 aar	Kvinner	Ulykker og skader	2021	17409
Konsultasjoner	80-89 aar	Kvinner	Ulykker og skader	2022	17179
Konsultasjoner	80-89 aar	Kvinner	Ulykker og skader	2023	18043
Konsultasjoner	80-89 aar	Kvinner	Ulykker og skader	2024	19224
Konsultasjoner	80-89 aar	Kvinner	Medfoedt sykdom eller feil	2012	152
Konsultasjoner	80-89 aar	Kvinner	Medfoedt sykdom eller feil	2013	156
Konsultasjoner	80-89 aar	Kvinner	Medfoedt sykdom eller feil	2014	175
Konsultasjoner	80-89 aar	Kvinner	Medfoedt sykdom eller feil	2015	142
Konsultasjoner	80-89 aar	Kvinner	Medfoedt sykdom eller feil	2016	142
Konsultasjoner	80-89 aar	Kvinner	Medfoedt sykdom eller feil	2017	150
Konsultasjoner	80-89 aar	Kvinner	Medfoedt sykdom eller feil	2018	207
Konsultasjoner	80-89 aar	Kvinner	Medfoedt sykdom eller feil	2019	229
Konsultasjoner	80-89 aar	Kvinner	Medfoedt sykdom eller feil	2020	257
Konsultasjoner	80-89 aar	Kvinner	Medfoedt sykdom eller feil	2021	228
Konsultasjoner	80-89 aar	Kvinner	Medfoedt sykdom eller feil	2022	236
Konsultasjoner	80-89 aar	Kvinner	Medfoedt sykdom eller feil	2023	248
Konsultasjoner	80-89 aar	Kvinner	Medfoedt sykdom eller feil	2024	350
Konsultasjoner	80-89 aar	Kvinner	Svangerskap, foedsel, prevensjon	2012	NA
Konsultasjoner	80-89 aar	Kvinner	Svangerskap, foedsel, prevensjon	2013	NA
Konsultasjoner	80-89 aar	Kvinner	Svangerskap, foedsel, prevensjon	2014	NA
Konsultasjoner	80-89 aar	Kvinner	Svangerskap, foedsel, prevensjon	2015	NA
Konsultasjoner	80-89 aar	Kvinner	Svangerskap, foedsel, prevensjon	2016	NA
Konsultasjoner	80-89 aar	Kvinner	Svangerskap, foedsel, prevensjon	2017	NA
Konsultasjoner	80-89 aar	Kvinner	Svangerskap, foedsel, prevensjon	2018	NA
Konsultasjoner	80-89 aar	Kvinner	Svangerskap, foedsel, prevensjon	2019	NA
Konsultasjoner	80-89 aar	Kvinner	Svangerskap, foedsel, prevensjon	2020	NA
Konsultasjoner	80-89 aar	Kvinner	Svangerskap, foedsel, prevensjon	2021	NA
Konsultasjoner	80-89 aar	Kvinner	Svangerskap, foedsel, prevensjon	2022	NA
Konsultasjoner	80-89 aar	Kvinner	Svangerskap, foedsel, prevensjon	2023	NA
Konsultasjoner	80-89 aar	Kvinner	Svangerskap, foedsel, prevensjon	2024	NA
Konsultasjoner	80-89 aar	Kvinner	Frykt for sykdom	2012	1896
Konsultasjoner	80-89 aar	Kvinner	Frykt for sykdom	2013	1945
Konsultasjoner	80-89 aar	Kvinner	Frykt for sykdom	2014	1881
Konsultasjoner	80-89 aar	Kvinner	Frykt for sykdom	2015	1679
Konsultasjoner	80-89 aar	Kvinner	Frykt for sykdom	2016	1709
Konsultasjoner	80-89 aar	Kvinner	Frykt for sykdom	2017	1690
Konsultasjoner	80-89 aar	Kvinner	Frykt for sykdom	2018	1752
Konsultasjoner	80-89 aar	Kvinner	Frykt for sykdom	2019	1745
Konsultasjoner	80-89 aar	Kvinner	Frykt for sykdom	2020	5319
Konsultasjoner	80-89 aar	Kvinner	Frykt for sykdom	2021	3057
Konsultasjoner	80-89 aar	Kvinner	Frykt for sykdom	2022	1845
Konsultasjoner	80-89 aar	Kvinner	Frykt for sykdom	2023	1706
Konsultasjoner	80-89 aar	Kvinner	Frykt for sykdom	2024	1802
Konsultasjoner	80-89 aar	Kvinner	Administrativ kontakt	2012	10428
Konsultasjoner	80-89 aar	Kvinner	Administrativ kontakt	2013	12359
Konsultasjoner	80-89 aar	Kvinner	Administrativ kontakt	2014	13936
Konsultasjoner	80-89 aar	Kvinner	Administrativ kontakt	2015	15317
Konsultasjoner	80-89 aar	Kvinner	Administrativ kontakt	2016	15858
Konsultasjoner	80-89 aar	Kvinner	Administrativ kontakt	2017	14529
Konsultasjoner	80-89 aar	Kvinner	Administrativ kontakt	2018	16026
Konsultasjoner	80-89 aar	Kvinner	Administrativ kontakt	2019	16791
Konsultasjoner	80-89 aar	Kvinner	Administrativ kontakt	2020	18832
Konsultasjoner	80-89 aar	Kvinner	Administrativ kontakt	2021	20129
Konsultasjoner	80-89 aar	Kvinner	Administrativ kontakt	2022	22824
Konsultasjoner	80-89 aar	Kvinner	Administrativ kontakt	2023	24449
Konsultasjoner	80-89 aar	Kvinner	Administrativ kontakt	2024	25174
Konsultasjoner	80-89 aar	Kvinner	Forebyggende kontakt	2012	5070
Konsultasjoner	80-89 aar	Kvinner	Forebyggende kontakt	2013	8201
Konsultasjoner	80-89 aar	Kvinner	Forebyggende kontakt	2014	8534
Konsultasjoner	80-89 aar	Kvinner	Forebyggende kontakt	2015	9156
Konsultasjoner	80-89 aar	Kvinner	Forebyggende kontakt	2016	9228
Konsultasjoner	80-89 aar	Kvinner	Forebyggende kontakt	2017	9174
Konsultasjoner	80-89 aar	Kvinner	Forebyggende kontakt	2018	9620
Konsultasjoner	80-89 aar	Kvinner	Forebyggende kontakt	2019	9771
Konsultasjoner	80-89 aar	Kvinner	Forebyggende kontakt	2020	13453
Konsultasjoner	80-89 aar	Kvinner	Forebyggende kontakt	2021	16129
Konsultasjoner	80-89 aar	Kvinner	Forebyggende kontakt	2022	16535
Konsultasjoner	80-89 aar	Kvinner	Forebyggende kontakt	2023	18951
Konsultasjoner	80-89 aar	Kvinner	Forebyggende kontakt	2024	18757
Konsultasjoner	80-89 aar	Kvinner	Andre diagnoser	2012	193211
Konsultasjoner	80-89 aar	Kvinner	Andre diagnoser	2013	189837
Konsultasjoner	80-89 aar	Kvinner	Andre diagnoser	2014	191849
Konsultasjoner	80-89 aar	Kvinner	Andre diagnoser	2015	188583
Konsultasjoner	80-89 aar	Kvinner	Andre diagnoser	2016	189497
Konsultasjoner	80-89 aar	Kvinner	Andre diagnoser	2017	192260
Konsultasjoner	80-89 aar	Kvinner	Andre diagnoser	2018	195931
Konsultasjoner	80-89 aar	Kvinner	Andre diagnoser	2019	199646
Konsultasjoner	80-89 aar	Kvinner	Andre diagnoser	2020	206200
Konsultasjoner	80-89 aar	Kvinner	Andre diagnoser	2021	209169
Konsultasjoner	80-89 aar	Kvinner	Andre diagnoser	2022	215039
Konsultasjoner	80-89 aar	Kvinner	Andre diagnoser	2023	223346
Konsultasjoner	80-89 aar	Kvinner	Andre diagnoser	2024	237117
Konsultasjoner	80-89 aar	Menn	Alle diagnoser	2012	417285
Konsultasjoner	80-89 aar	Menn	Alle diagnoser	2013	418708
Konsultasjoner	80-89 aar	Menn	Alle diagnoser	2014	416264
Konsultasjoner	80-89 aar	Menn	Alle diagnoser	2015	411459
Konsultasjoner	80-89 aar	Menn	Alle diagnoser	2016	408681
Konsultasjoner	80-89 aar	Menn	Alle diagnoser	2017	410530
Konsultasjoner	80-89 aar	Menn	Alle diagnoser	2018	412076
Konsultasjoner	80-89 aar	Menn	Alle diagnoser	2019	414950
Konsultasjoner	80-89 aar	Menn	Alle diagnoser	2020	428621
Konsultasjoner	80-89 aar	Menn	Alle diagnoser	2021	429756
Konsultasjoner	80-89 aar	Menn	Alle diagnoser	2022	437167
Konsultasjoner	80-89 aar	Menn	Alle diagnoser	2023	464346
Konsultasjoner	80-89 aar	Menn	Alle diagnoser	2024	491296
Konsultasjoner	80-89 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2012	14901
Konsultasjoner	80-89 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2013	14030
Konsultasjoner	80-89 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2014	13129
Konsultasjoner	80-89 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2015	14452
Konsultasjoner	80-89 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2016	13886
Konsultasjoner	80-89 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2017	15273
Konsultasjoner	80-89 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2018	15160
Konsultasjoner	80-89 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2019	15321
Konsultasjoner	80-89 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2020	9276
Konsultasjoner	80-89 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2021	7912
Konsultasjoner	80-89 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2022	12948
Konsultasjoner	80-89 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2023	14774
Konsultasjoner	80-89 aar	Menn	Luftveisinfeksjoner, inkl. oerebetennelse	2024	17283
Konsultasjoner	80-89 aar	Menn	Lokale smerter og betennelser	2012	14709
Konsultasjoner	80-89 aar	Menn	Lokale smerter og betennelser	2013	14838
Konsultasjoner	80-89 aar	Menn	Lokale smerter og betennelser	2014	14992
Konsultasjoner	80-89 aar	Menn	Lokale smerter og betennelser	2015	15433
Konsultasjoner	80-89 aar	Menn	Lokale smerter og betennelser	2016	15800
Konsultasjoner	80-89 aar	Menn	Lokale smerter og betennelser	2017	16781
Konsultasjoner	80-89 aar	Menn	Lokale smerter og betennelser	2018	17081
Konsultasjoner	80-89 aar	Menn	Lokale smerter og betennelser	2019	17882
Konsultasjoner	80-89 aar	Menn	Lokale smerter og betennelser	2020	18670
Konsultasjoner	80-89 aar	Menn	Lokale smerter og betennelser	2021	19593
Konsultasjoner	80-89 aar	Menn	Lokale smerter og betennelser	2022	20391
Konsultasjoner	80-89 aar	Menn	Lokale smerter og betennelser	2023	22235
Konsultasjoner	80-89 aar	Menn	Lokale smerter og betennelser	2024	24468
Konsultasjoner	80-89 aar	Menn	Ryggproblemer	2012	5911
Konsultasjoner	80-89 aar	Menn	Ryggproblemer	2013	6216
